"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260728","경부선","직산","1032","1010","20260731"
"20260728","경부선","진위","1687","1602","20260731"
"20260728","4호선","창동","25757","27016","20260731"
"20260728","경원선","창동","3536","3949","20260731"
"20260728","6호선","창신","3748","3007","20260731"
"20260728","경춘선","천마산","1665","1538","20260731"
"20260728","경부선","천안","5665","5950","20260731"
"20260728","7호선","천왕","12728","12497","20260731"
"20260728","8호선","천호(풍납토성)","19422","21808","20260731"
"20260728","5호선","천호(풍납토성)","21875","21247","20260731"
"20260728","7호선","철산","23627","24236","20260731"
"20260728","6호선","청구","4106","3997","20260731"
"20260728","5호선","청구","3748","3441","20260731"
"20260728","7호선","청담","20363","22073","20260731"
"20260728","공항철도 1호선","청라국제도시","8805","8342","20260731"
"20260728","1호선","청량리(서울시립대입구)","23653","23490","20260731"
"20260728","경원선","청량리(서울시립대입구)","17754","18073","20260731"
"20260728","분당선","청명","4888","4655","20260731"
"20260728","경원선","청산","140","115","20260731"
"20260728","경춘선","청평","1920","1863","20260731"
"20260728","경강선","초월","3897","3731","20260731"
"20260728","안산선","초지","4856","4909","20260731"
"20260728","4호선","총신대입구(이수)","19499","21172","20260731"
"20260728","경춘선","춘천","1537","1355","20260731"
"20260728","3호선","충무로","7","0","20260731"
"20260728","4호선","충무로","33930","35303","20260731"
"20260728","2호선","충정로(경기대입구)","11303","11958","20260731"
"20260728","5호선","충정로(경기대입구)","5703","5881","20260731"
"20260728","경의선","탄현","7789","7547","20260731"
"20260728","장항선","탕정","2120","1953","20260731"
"20260728","6호선","태릉입구","5896","6300","20260731"
"20260728","7호선","태릉입구","8874","8218","20260731"
"20260728","분당선","태평","13679","13144","20260731"
"20260728","경춘선","퇴계원","3542","3168","20260731"
"20260728","경의선","파주","1171","982","20260731"
"20260728","경강선","판교","6716","6810","20260731"
"20260728","중앙선","팔당","747","765","20260731"
"20260728","경춘선","평내호평","6729","6535","20260731"
"20260728","과천선","평촌","19319","18795","20260731"
"20260728","경부선","평택","11727","11404","20260731"
"20260728","경부선","평택지제","4779","4604","20260731"
"20260728","경의선","풍산","6706","6338","20260731"
"20260728","7호선","하계","18278","17278","20260731"
"20260728","5호선","하남검단산","6961","6437","20260731"
"20260728","5호선","하남시청(덕풍?신장)","8816","8262","20260731"
"20260728","5호선","하남풍산","4937","4938","20260731"
"20260728","7호선","학동","25625","26104","20260731"
"20260728","3호선","학여울","1983","1976","20260731"
"20260728","6호선","한강진","9077","11193","20260731"
"20260728","경의선","한국항공대","1901","1813","20260731"
"20260728","경원선","한남","3454","3472","20260731"
"20260728","안산선","한대앞","9053","9210","20260731"
"20260728","4호선","한성대입구(삼선교)","14043","13362","20260731"
"20260728","9호선2~3단계","한성백제","3767","3455","20260731"
"20260728","2호선","한양대","9390","10033","20260731"
"20260728","분당선","한티","17540","18353","20260731"
"20260728","2호선","합정","32289","34697","20260731"
"20260728","6호선","합정","13502","13465","20260731"
"20260728","5호선","행당","8287","7482","20260731"
"20260728","경의선","행신","7744","7822","20260731"
"20260728","4호선","혜화","38729","38935","20260731"
"20260728","수인선","호구포","4308","4521","20260731"
"20260728","공항철도 1호선","홍대입구","15596","14795","20260731"
"20260728","2호선","홍대입구","71795","76144","20260731"
"20260728","경의선","홍대입구","2192","2456","20260731"
"20260728","3호선","홍제","18878","17801","20260731"
"20260728","우이신설선","화계","3899","3664","20260731"
"20260728","5호선","화곡","30414","28467","20260731"
"20260728","6호선","화랑대(서울여대입구)","11109","9206","20260731"
"20260728","경부선","화서","11341","10953","20260731"
"20260728","일산선","화정","17727","18222","20260731"
"20260728","중앙선","회기","25457","24233","20260731"
"20260728","경원선","회룡","13758","13280","20260731"
"20260728","4호선","회현(남대문시장)","31658","33159","20260731"
"20260728","6호선","효창공원앞","8082","7125","20260731"
"20260728","경의선","효창공원앞","3292","3805","20260731"
"20260728","9호선","흑석(중앙대입구)","9468","9598","20260731"
"20260727","우이신설선","4.19민주묘지","3119","3045","20260730"
"20260727","경원선","가능","6456","6281","20260730"
"20260727","3호선","가락시장","9435","9153","20260730"
"20260727","8호선","가락시장","9169","9846","20260730"
"20260727","7호선","가산디지털단지","49426","50671","20260730"
"20260727","경부선","가산디지털단지","19155","21365","20260730"
"20260727","9호선","가양","22827","22380","20260730"
"20260727","우이신설선","가오리","4581","4584","20260730"
"20260727","경의선","가좌","6056","5712","20260730"
"20260727","분당선","가천대","8262","8319","20260730"
"20260727","경춘선","가평","2229","2572","20260730"
"20260727","경인선","간석","5796","5502","20260730"
"20260727","경춘선","갈매","2840","2578","20260730"
"20260727","2호선","강남","89231","87032","20260730"
"20260727","7호선","강남구청","17408","19210","20260730"
"20260727","분당선","강남구청","10007","11623","20260730"
"20260727","5호선","강동","19583","19068","20260730"
"20260727","8호선","강동구청","11005","11393","20260730"
"20260727","경의선","강매","3240","2720","20260730"
"20260727","2호선","강변(동서울터미널)","28346","24801","20260730"
"20260727","5호선","강일","6275","5850","20260730"
"20260727","경춘선","강촌","411","480","20260730"
"20260727","5호선","개롱","6745","6846","20260730"
"20260727","경인선","개봉","23341","23039","20260730"
"20260727","분당선","개포동","4108","4179","20260730"
"20260727","9호선","개화","2801","1804","20260730"
"20260727","5호선","개화산","6485","6196","20260730"
"20260727","5호선","거여","10416","10413","20260730"
"20260727","7호선","건대입구","14214","14488","20260730"
"20260727","2호선","건대입구","35952","37374","20260730"
"20260727","경의선","검암","1","0","20260730"
"20260727","공항철도 1호선","검암","6576","6402","20260730"
"20260727","경강선","경기광주","8989","8499","20260730"
"20260727","과천선","경마공원","782","722","20260730"
"20260727","3호선","경복궁(정부서울청사)","25106","25444","20260730"
"20260727","3호선","경찰병원","8524","8641","20260730"
"20260727","공항철도 1호선","계양","9724","9562","20260730"
"20260727","5호선","고덕","10683","10771","20260730"
"20260727","6호선","고려대(종암)","8407","8148","20260730"
"20260727","수인선","고색","6076","5729","20260730"
"20260727","9호선","고속터미널","15269","20802","20260730"
"20260727","7호선","고속터미널","18000","15542","20260730"
"20260727","3호선","고속터미널","49382","46261","20260730"
"20260727","안산선","고잔","9062","8475","20260730"
"20260727","경의선","곡산","598","618","20260730"
"20260727","경강선","곤지암","2063","2029","20260730"
"20260727","6호선","공덕","20666","20156","20260730"
"20260727","경의선","공덕","4392","3624","20260730"
"20260727","5호선","공덕","15691","16141","20260730"
"20260727","공항철도 1호선","공덕","3494","4273","20260730"
"20260727","7호선","공릉(서울과학기술대)","12272","12162","20260730"
"20260727","9호선","공항시장","2937","3290","20260730"
"20260727","공항철도 1호선","공항화물청사","2089","2194","20260730"
"20260727","과천선","과천","5169","4943","20260730"
"20260727","경부선","관악","7138","7115","20260730"
"20260727","신림선","관악산(서울대)","3412","3180","20260730"
"20260727","5호선","광나루(장신대)","10948","10354","20260730"
"20260727","경부선","광명","3883","3257","20260730"
"20260727","7호선","광명사거리","23759","23277","20260730"
"20260727","경원선","광운대","8292","7755","20260730"
"20260727","5호선","광화문(세종문화회관)","36008","37488","20260730"
"20260727","6호선","광흥창(서강)","10206","9699","20260730"
"20260727","3호선","교대(법원.검찰청)","17522","10227","20260730"
"20260727","2호선","교대(법원.검찰청)","32444","38286","20260730"
"20260727","경부선","구로","17304","16860","20260730"
"20260727","2호선","구로디지털단지","61626","61326","20260730"
"20260727","분당선","구룡","3284","3292","20260730"
"20260727","중앙선","구리","7359","7702","20260730"
"20260727","9호선","구반포","3092","2734","20260730"
"20260727","6호선","구산","8388","6863","20260730"
"20260727","분당선","구성","7702","7655","20260730"
"20260727","2호선","구의(광진구청)","30989","30818","20260730"
"20260727","경인선","구일","6394","6394","20260730"
"20260727","3호선","구파발","23525","22652","20260730"
"20260727","중앙선","국수","681","668","20260730"
"20260727","9호선","국회의사당","19638","20331","20260730"
"20260727","7호선","군자(능동)","16364","13091","20260730"
"20260727","5호선","군자(능동)","12060","13199","20260730"
"20260727","경부선","군포","7073","7007","20260730"
"20260727","경춘선","굴봉산","136","93","20260730"
"20260727","5호선","굽은다리(강동구민회관앞)","9795","9282","20260730"
"20260727","경춘선","금곡","1715","1679","20260730"
"20260727","경의선","금릉","5017","4761","20260730"
"20260727","경부선","금정","29191","29682","20260730"
"20260727","경부선","금천구청","10913","11157","20260730"
"20260727","경의선","금촌","6417","6082","20260730"
"20260727","3호선","금호","8221","7699","20260730"
"20260727","분당선","기흥","10651","9670","20260730"
"20260727","5호선","길동","9832","9931","20260730"
"20260727","4호선","길음","21408","20765","20260730"
"20260727","경춘선","김유정","389","392","20260730"
"20260727","서해선","김포공항","2925","4510","20260730"
"20260727","공항철도 1호선","김포공항","9182","4992","20260730"
"20260727","5호선","김포공항","14525","8944","20260730"
"20260727","9호선","김포공항","5831","10882","20260730"
"20260727","5호선","까치산","28645","27697","20260730"
"20260727","2호선","낙성대(강감찬)","28601","28310","20260730"
"20260727","7호선","남구로","16791","17613","20260730"
"20260727","수인선","남동인더스파크","2521","2864","20260730"
"20260727","3호선","남부터미널(예술의전당)","32031","32516","20260730"
"20260727","7호선","남성","11561","11091","20260730"
"20260727","경부선","남영","9223","9635","20260730"
"20260727","8호선","남위례","8117","8065","20260730"
"20260727","경춘선","남춘천","3289","3401","20260730"
"20260727","4호선","남태령","1337","1171","20260730"
"20260727","8호선","남한산성입구(성남법원.검찰청)","11826","10806","20260730"
"20260727","7호선","내방","16129","16085","20260730"
"20260727","9호선","노들","5197","4318","20260730"
"20260727","경부선","노량진","8114","7959","20260730"
"20260727","9호선","노량진","27960","27740","20260730"
"20260727","7호선","노원","21644","22785","20260730"
"20260727","4호선","노원","21142","23591","20260730"
"20260727","3호선","녹번","15451","14549","20260730"
"20260727","6호선","녹사평(용산구청)","5021","4994","20260730"
"20260727","경원선","녹양","4381","4298","20260730"
"20260727","경원선","녹천","4649","3981","20260730"
"20260727","7호선","논현","20812","21452","20260730"
"20260727","경의선","능곡","4393","4065","20260730"
"20260727","8호선","단대오거리","12031","11883","20260730"
"20260727","수인선","달월","93","70","20260730"
"20260727","5호선","답십리","16942","15203","20260730"
"20260727","신림선","당곡","5142","5190","20260730"
"20260727","2호선","당산","19092","21994","20260730"
"20260727","9호선","당산","20471","19923","20260730"
"20260727","경부선","당정","6019","5757","20260730"
"20260727","일산선","대곡","12036","10705","20260730"
"20260727","과천선","대공원","1985","2044","20260730"
"20260727","2호선","대림(구로구청)","25068","25862","20260730"
"20260727","7호선","대림(구로구청)","9387","9291","20260730"
"20260727","분당선","대모산입구","5721","5639","20260730"
"20260727","경부선","대방","10536","11764","20260730"
"20260727","신림선","대방","3538","2854","20260730"
"20260727","경춘선","대성리","608","918","20260730"
"20260727","안산선","대야미","5212","4679","20260730"
"20260727","3호선","대청","10973","10417","20260730"
"20260727","3호선","대치","14030","13643","20260730"
"20260727","일산선","대화","11016","8727","20260730"
"20260727","6호선","대흥(서강대앞)","9416","9669","20260730"
"20260727","경원선","덕계","6773","6246","20260730"
"20260727","중앙선","덕소","5525","5418","20260730"
"20260727","경원선","덕정","6011","5624","20260730"
"20260727","3호선","도곡","6224","6154","20260730"
"20260727","분당선","도곡","7593","7938","20260730"
"20260727","중앙선","도농","9401","8749","20260730"
"20260727","2호선","도림천","1329","1355","20260730"
"20260727","경원선","도봉","6009","5850","20260730"
"20260727","7호선","도봉산","8753","10080","20260730"
"20260727","경원선","도봉산","7141","4449","20260730"
"20260727","중앙선","도심","2980","2411","20260730"
"20260727","경인선","도원","2860","2855","20260730"
"20260727","경인선","도화","3817","3544","20260730"
"20260727","3호선","독립문","7466","7484","20260730"
"20260727","6호선","독바위","2731","2925","20260730"
"20260727","경부선","독산","17391","17757","20260730"
"20260727","6호선","돌곶이","12507","11760","20260730"
"20260727","1호선","동대문","13943","13361","20260730"
"20260727","4호선","동대문","23411","23618","20260730"
"20260727","4호선","동대문역사문화공원(DDP)","22367","19342","20260730"
"20260727","5호선","동대문역사문화공원(DDP)","3706","4145","20260730"
"20260727","2호선","동대문역사문화공원(DDP)","15612","18048","20260730"
"20260727","3호선","동대입구","8342","9003","20260730"
"20260727","경원선","동두천","1697","1664","20260730"
"20260727","경원선","동두천중앙","2884","2766","20260730"
"20260727","1호선","동묘앞","8917","9386","20260730"
"20260727","6호선","동묘앞","11038","11701","20260730"
"20260727","경인선","동암","15092","15041","20260730"
"20260727","경인선","동인천","13143","12087","20260730"
"20260727","9호선","동작(현충원)","1775","1463","20260730"
"20260727","4호선","동작(현충원)","1706","1789","20260730"
"20260727","경부선","두정","6772","6881","20260730"
"20260727","5호선","둔촌동","13679","13747","20260730"
"20260727","9호선2~3단계","둔촌오륜","4849","4852","20260730"
"20260727","9호선","등촌","13817","13403","20260730"
"20260727","경의선","디지털미디어시티","2523","2410","20260730"
"20260727","6호선","디지털미디어시티","15332","16831","20260730"
"20260727","공항철도 1호선","디지털미디어시티","15339","14345","20260730"
"20260727","2호선","뚝섬","26563","28430","20260730"
"20260727","5호선","마곡","18250","18176","20260730"
"20260727","9호선","마곡나루(서울식물원)","16849","16154","20260730"
"20260727","공항철도 1호선","마곡나루(서울식물원)","16007","15541","20260730"
"20260727","일산선","마두","8263","8404","20260730"
"20260727","7호선","마들","13799","13219","20260730"
"20260727","경춘선","마석","3991","3861","20260730"
"20260727","5호선","마장","6027","5757","20260730"
"20260727","5호선","마천","7294","6547","20260730"
"20260727","5호선","마포","16236","16630","20260730"
"20260727","6호선","마포구청","15102","13941","20260730"
"20260727","중앙선","망우","7828","7442","20260730"
"20260727","6호선","망원","15508","16577","20260730"
"20260727","경원선","망월사","7733","7948","20260730"
"20260727","분당선","망포","15289","14894","20260730"
"20260727","분당선","매교","5147","5102","20260730"
"20260727","3호선","매봉","13415","12871","20260730"
"20260727","분당선","매탄권선","5232","5208","20260730"
"20260727","7호선","먹골","10865","10868","20260730"
"20260727","7호선","면목","14715","14551","20260730"
"20260727","4호선","명동","40176","42349","20260730"
"20260727","5호선","명일","8145","8190","20260730"
"20260727","경부선","명학","8454","8414","20260730"
"20260727","8호선","모란","4929","3772","20260730"
"20260727","분당선","모란","19211","20034","20260730"
"20260727","5호선","목동","16746","18756","20260730"
"20260727","8호선","몽촌토성(평화의문)","8876","8821","20260730"
"20260727","3호선","무악재","4355","4243","20260730"
"20260727","2호선","문래","24507","25336","20260730"
"20260727","경의선","문산","5867","5431","20260730"
"20260727","8호선","문정","26022","27328","20260730"
"20260727","분당선","미금","15986","16551","20260730"
"20260727","5호선","미사","18563","18572","20260730"
"20260727","4호선","미아(서울사이버대학)","16125","15770","20260730"
"20260727","4호선","미아사거리","26329","26323","20260730"
"20260727","안산선","반월","4299","4196","20260730"
"20260727","7호선","반포","6577","6323","20260730"
"20260727","5호선","발산","25395","26092","20260730"
"20260727","2호선","방배","16105","16451","20260730"
"20260727","5호선","방이","7905","8132","20260730"
"20260727","경원선","방학","10234","10043","20260730"
"20260727","5호선","방화","7555","7281","20260730"
"20260727","장항선","배방","1283","1231","20260730"
"20260727","경의선","백마","7674","7505","20260730"
"20260727","일산선","백석","10480","10666","20260730"
"20260727","경춘선","백양리","100","103","20260730"
"20260727","경인선","백운","6892","6715","20260730"
"20260727","6호선","버티고개","2314","2331","20260730"
"20260727","과천선","범계","28895","29005","20260730"
"20260727","경춘선","별내","2720","2454","20260730"
"20260727","경부선","병점","14940","14883","20260730"
"20260727","7호선","보라매","6908","7246","20260730"
"20260727","신림선","보라매","5025","4447","20260730"
"20260727","신림선","보라매공원","2663","2847","20260730"
"20260727","신림선","보라매병원","9656","10079","20260730"
"20260727","우이신설선","보문","1845","1817","20260730"
"20260727","6호선","보문","8159","7672","20260730"
"20260727","경원선","보산","1518","1365","20260730"
"20260727","분당선","보정","2444","2189","20260730"
"20260727","분당선","복정","2","0","20260730"
"20260727","8호선","복정","9109","7999","20260730"
"20260727","장항선","봉명","1439","1396","20260730"
"20260727","9호선2~3단계","봉은사","22399","23435","20260730"
"20260727","2호선","봉천","25493","24383","20260730"
"20260727","6호선","봉화산(서울의료원)","8750","8181","20260730"
"20260727","경인선","부개","8429","7903","20260730"
"20260727","경강선","부발","2273","2322","20260730"
"20260727","경인선","부천","31649","31491","20260730"
"20260727","서해선","부천종합운동장","3181","2784","20260730"
"20260727","경인선","부평","29835","30629","20260730"
"20260727","우이신설선","북한산보국문","5798","5546","20260730"
"20260727","우이신설선","북한산우이","2860","2629","20260730"
"20260727","6호선","불광","5062","4624","20260730"
"20260727","3호선","불광","16676","17779","20260730"
"20260727","4호선","불암산","9889","8443","20260730"
"20260727","7호선","사가정","16211","16498","20260730"
"20260727","2호선","사당","41263","44981","20260730"
"20260727","4호선","사당","25301","21565","20260730"
"20260727","경춘선","사릉","2011","1987","20260730"
"20260727","수인선","사리","4989","4324","20260730"
"20260727","9호선","사평","4246","4092","20260730"
"20260727","안산선","산본","16806","18015","20260730"
"20260727","8호선","산성","6278","6438","20260730"
"20260727","4호선","삼각지(전쟁기념관)","6207","7076","20260730"
"20260727","6호선","삼각지(전쟁기념관)","6531","6084","20260730"
"20260727","경강선","삼동","2418","2289","20260730"
"20260727","2호선","삼성(무역센터)","56242","52642","20260730"
"20260727","9호선2~3단계","삼성중앙","8917","9289","20260730"
"20260727","일산선","삼송","19654","19155","20260730"
"20260727","우이신설선","삼양","2703","2893","20260730"
"20260727","우이신설선","삼양사거리","2996","2942","20260730"
"20260727","9호선2~3단계","삼전","9156","8666","20260730"
"20260727","분당선","상갈","5283","4982","20260730"
"20260727","4호선","상계","19857","18832","20260730"
"20260727","7호선","상도","11987","11813","20260730"
"20260727","안산선","상록수","14453","14481","20260730"
"20260727","7호선","상봉","18969","18002","20260730"
"20260727","중앙선","상봉","6177","6279","20260730"
"20260727","6호선","상수","10103","10635","20260730"
"20260727","2호선","상왕십리","15021","14810","20260730"
"20260727","6호선","상월곡(한국과학기술연구원)","6495","5912","20260730"
"20260727","5호선","상일동","15117","14403","20260730"
"20260727","경춘선","상천","288","253","20260730"
"20260727","6호선","새절(신사)","13055","12325","20260730"
"20260727","9호선","샛강","7464","7561","20260730"
"20260727","신림선","샛강","3575","3993","20260730"
"20260727","경의선","서강대","2209","2107","20260730"
"20260727","5호선","서대문","19822","20253","20260730"
"20260727","경부선","서동탄","1596","1194","20260730"
"20260727","경원선","서빙고","2180","1901","20260730"
"20260727","신림선","서울대벤처타운","10257","9793","20260730"
"20260727","2호선","서울대입구(관악구청)","48472","46998","20260730"
"20260727","분당선","서울숲","13205","13415","20260730"
"20260727","4호선","서울역","14831","23427","20260730"
"20260727","1호선","서울역","80964","78070","20260730"
"20260727","경의선","서울역","3688","4643","20260730"
"20260727","공항철도 1호선","서울역","14260","12715","20260730"
"20260727","경부선","서울역","10694","3554","20260730"
"20260727","신림선","서울지방병무청","3187","3650","20260730"
"20260727","신림선","서원","3833","3528","20260730"
"20260727","경부선","서정리","8594","8490","20260730"
"20260727","2호선","서초","22539","22425","20260730"
"20260727","분당선","서현","24705","25034","20260730"
"20260727","경원선","석계","9198","10098","20260730"
"20260727","6호선","석계","10054","10386","20260730"
"20260727","경부선","석수","8139","7485","20260730"
"20260727","9호선2~3단계","석촌","10003","9316","20260730"
"20260727","8호선","석촌","9361","10370","20260730"
"20260727","9호선2~3단계","석촌고분","7921","7699","20260730"
"20260727","2호선","선릉","64797","57208","20260730"
"20260727","분당선","선릉","14246","21480","20260730"
"20260727","과천선","선바위","7423","6670","20260730"
"20260727","9호선","선유도","10021","9225","20260730"
"20260727","9호선2~3단계","선정릉","11282","11680","20260730"
"20260727","분당선","선정릉","7868","8176","20260730"
"20260727","경부선","성균관대","14829","14515","20260730"
"20260727","경강선","성남","1569","1271","20260730"
"20260727","2호선","성수","62237","66706","20260730"
"20260727","4호선","성신여대입구(돈암)","22083","21633","20260730"
"20260727","우이신설선","성신여대입구(돈암)","3694","3957","20260730"
"20260727","경부선","성환","3823","3946","20260730"
"20260727","경부선","세류","3640","3237","20260730"
"20260727","경부선","세마","3429","3294","20260730"
"20260727","경강선","세종대왕릉","355","342","20260730"
"20260727","수인선","소래포구","4454","4121","20260730"
"20260727","경인선","소사","8125","7837","20260730"
"20260727","경원선","소요산","2010","1955","20260730"
"20260727","우이신설선","솔밭공원","2716","2659","20260730"
"20260727","우이신설선","솔샘","5973","5753","20260730"
"20260727","경인선","송내","26000","25565","20260730"
"20260727","수인선","송도","2625","2325","20260730"
"20260727","5호선","송정","6560","6242","20260730"
"20260727","경부선","송탄","4095","3979","20260730"
"20260727","8호선","송파","10277","10059","20260730"
"20260727","9호선2~3단계","송파나루","6274","6759","20260730"
"20260727","분당선","수내","13252","13230","20260730"
"20260727","7호선","수락산","12971","13130","20260730"
"20260727","안산선","수리산","4113","3456","20260730"
"20260727","경의선","수색","3329","3381","20260730"
"20260727","분당선","수서","18352","19173","20260730"
"20260727","3호선","수서","18977","18804","20260730"
"20260727","분당선","수원","7867","7512","20260730"
"20260727","경부선","수원","36291","37733","20260730"
"20260727","분당선","수원시청","14622","15390","20260730"
"20260727","4호선","수유(강북구청)","34367","34663","20260730"
"20260727","8호선","수진","5599","5110","20260730"
"20260727","4호선","숙대입구(갈월)","14824","14640","20260730"
"20260727","7호선","숭실대입구(살피재)","12188","12351","20260730"
"20260727","수인선","숭의","4706","4380","20260730"
"20260727","1호선","시청","27859","28191","20260730"
"20260727","2호선","시청","29717","27804","20260730"
"20260727","분당선","신갈","5138","5108","20260730"
"20260727","5호선","신금호","6180","6668","20260730"
"20260727","5호선","신길","5541","5622","20260730"
"20260727","경부선","신길","8687","8078","20260730"
"20260727","안산선","신길온천","2174","1829","20260730"
"20260727","경춘선","신내","3178","3038","20260730"
"20260727","9호선","신논현","33081","33521","20260730"
"20260727","2호선","신답","1830","2123","20260730"
"20260727","6호선","신당","8618","8893","20260730"
"20260727","2호선","신당","15216","15729","20260730"
"20260727","2호선","신대방","25675","24474","20260730"
"20260727","7호선","신대방삼거리","15668","15337","20260730"
"20260727","경부선","신도림","3786","3989","20260730"
"20260727","2호선","신도림","48944","46266","20260730"
"20260727","경강선","신둔도예촌","1445","1370","20260730"
"20260727","신림선","신림","2619","3114","20260730"
"20260727","2호선","신림","56593","55985","20260730"
"20260727","9호선","신목동","4969","4465","20260730"
"20260727","9호선","신반포","4608","4412","20260730"
"20260727","9호선","신방화","7246","7093","20260730"
"20260727","3호선","신사","27845","29205","20260730"
"20260727","우이신설선","신설동","2652","2462","20260730"
"20260727","2호선","신설동","3900","3874","20260730"
"20260727","1호선","신설동","15191","14774","20260730"
"20260727","4호선","신용산","22882","24802","20260730"
"20260727","중앙선","신원","169","158","20260730"
"20260727","경원선","신이문","9008","8315","20260730"
"20260727","5호선","신정(은행정)","14082","11869","20260730"
"20260727","2호선","신정네거리","9900","10129","20260730"
"20260727","장항선","신창(순천향대)","1192","1277","20260730"
"20260727","2호선","신촌","37344","37671","20260730"
"20260727","경의선","신촌","1112","1358","20260730"
"20260727","수인선","신포","1593","1647","20260730"
"20260727","7호선","신풍","12310","11752","20260730"
"20260727","8호선","신흥","5742","5797","20260730"
"20260727","4호선","쌍문","29973","27745","20260730"
"20260727","장항선","쌍용(나사렛대)","2350","2228","20260730"
"20260727","장항선","아산","3660","3323","20260730"
"20260727","중앙선","아신","528","516","20260730"
"20260727","5호선","아차산(어린이대공원후문)","13673","13884","20260730"
"20260727","2호선","아현","11012","10409","20260730"
"20260727","3호선","안국","26149","26671","20260730"
"20260727","안산선","안산","11902","10893","20260730"
"20260727","6호선","안암(고대병원앞)","12044","12165","20260730"
"20260727","경부선","안양","21474","21257","20260730"
"20260727","8호선","암사","16628","15550","20260730"
"20260727","8호선","암사역사공원","7438","6425","20260730"
"20260727","3호선","압구정","32808","35244","20260730"
"20260727","분당선","압구정로데오","18358","19773","20260730"
"20260727","5호선","애오개","6911","6707","20260730"
"20260727","경의선","야당","7270","7315","20260730"
"20260727","수인선","야목","813","669","20260730"
"20260727","분당선","야탑","25656","27061","20260730"
"20260727","6호선","약수","3719","3756","20260730"
"20260727","3호선","약수","13042","12538","20260730"
"20260727","중앙선","양수","1853","1871","20260730"
"20260727","중앙선","양원","3138","3061","20260730"
"20260727","3호선","양재(서초구청)","38659","40926","20260730"
"20260727","중앙선","양정","477","432","20260730"
"20260727","경원선","양주","7127","6675","20260730"
"20260727","2호선","양천구청","6813","7317","20260730"
"20260727","9호선","양천향교","11984","12575","20260730"
"20260727","중앙선","양평","3251","3053","20260730"
"20260727","5호선","양평","9472","9367","20260730"
"20260727","7호선","어린이대공원(세종대)","13554","13531","20260730"
"20260727","수인선","어천","1452","1433","20260730"
"20260727","9호선2~3단계","언주","13350","13719","20260730"
"20260727","5호선","여의나루","13886","15608","20260730"
"20260727","9호선","여의도","34462","33497","20260730"
"20260727","5호선","여의도","32423","34252","20260730"
"20260727","경강선","여주","2805","2729","20260730"
"20260727","경인선","역곡","25234","25328","20260730"
"20260727","2호선","역삼","56404","63559","20260730"
"20260727","6호선","역촌","4377","4906","20260730"
"20260727","수인선","연수","4458","4358","20260730"
"20260727","6호선","연신내","2","0","20260730"
"20260727","3호선","연신내","38218","36498","20260730"
"20260727","경원선","연천","1376","1209","20260730"
"20260727","9호선","염창","19003","18317","20260730"
"20260727","경부선","영등포","41389","41440","20260730"
"20260727","2호선","영등포구청","24900","25601","20260730"
"20260727","5호선","영등포구청","5755","5726","20260730"
"20260727","5호선","영등포시장","11951","11262","20260730"
"20260727","공항철도 1호선","영종","4845","4707","20260730"
"20260727","분당선","영통","8848","8827","20260730"
"20260727","5호선","오금","3894","3923","20260730"
"20260727","3호선","오금","6929","6286","20260730"
"20260727","경인선","오류동","11857","10992","20260730"
"20260727","분당선","오리","11403","9791","20260730"
"20260727","5호선","오목교(목동운동장앞)","21462","22990","20260730"
"20260727","수인선","오목천","3810","3462","20260730"
"20260727","중앙선","오빈","324","307","20260730"
"20260727","경부선","오산","10389","10535","20260730"
"20260727","경부선","오산대","3678","3355","20260730"
"20260727","안산선","오이도","7654","7625","20260730"
"20260727","3호선","옥수","9265","9510","20260730"
"20260727","경원선","옥수","44","35","20260730"
"20260727","경인선","온수(성공회대입구)","5688","5507","20260730"
"20260727","7호선","온수(성공회대입구)","9766","8627","20260730"
"20260727","장항선","온양온천","4455","4567","20260730"
"20260727","9호선2~3단계","올림픽공원(한국체대)","8005","8014","20260730"
"20260727","5호선","올림픽공원(한국체대)","4951","4315","20260730"
"20260727","2호선","왕십리(성동구청)","15719","14398","20260730"
"20260727","경원선","왕십리(성동구청)","16609","16906","20260730"
"20260727","5호선","왕십리(성동구청)","4870","5434","20260730"
"20260727","경원선","외대앞","11835","11740","20260730"
"20260727","2호선","용답","2896","2820","20260730"
"20260727","2호선","용두(동대문구청)","2444","2381","20260730"
"20260727","7호선","용마산(용마폭포공원)","5927","5608","20260730"
"20260727","중앙선","용문","2125","2125","20260730"
"20260727","경부선","용산","47980","48856","20260730"
"20260727","5호선","우장산","15545","15658","20260730"
"20260727","중앙선","운길산","585","525","20260730"
"20260727","공항철도 1호선","운서","10914","11515","20260730"
"20260727","경의선","운정","7847","7246","20260730"
"20260727","경의선","운천","3","2","20260730"
"20260727","일산선","원당","11926","11534","20260730"
"20260727","중앙선","원덕","340","305","20260730"
"20260727","수인선","원인재","4342","4455","20260730"
"20260727","서해선","원종","5360","5292","20260730"
"20260727","일산선","원흥","11384","10964","20260730"
"20260727","경원선","월계","6135","5873","20260730"
"20260727","6호선","월곡(동덕여대)","11619","11386","20260730"
"20260727","수인선","월곶","2750","2495","20260730"
"20260727","6호선","월드컵경기장(성산)","3627","3615","20260730"
"20260727","경의선","월롱","1853","1703","20260730"
"20260727","2호선","을지로3가","28028","28093","20260730"
"20260727","3호선","을지로3가","14268","13480","20260730"
"20260727","5호선","을지로4가","7455","7259","20260730"
